"AFGHANISTAN
24 hour rate:,,,"39,082.0 + room rate",,,Lunch:,,"9,452.5",,,
,,,,,,Dinner:,,"18,536.5",,,
,,,,,,Other:,,"2,701.0",,,
,,,,,,Drinks:,,"3,928.5",,,
,,,,,,Hotel to office:,,"4,463.5",,,
,,,,,,Total residual:,,"39,082.0",,,
,,,,,,,,,,,
RWANDA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
SAMOA,,,,,,Currency:,,WST (unless stated otherwise),,,
Apia,,,,,,,,,,,
Over 5 hours:,,,,,63.0,Room rate:,,USD 133.00,,,
Over 10 hours:,,,,,147.0,Breakfast:,,28.0,,,
24 hour rate:,,,,,205.5 + room rate,Lunch:,,57.0,,,
,,,,,,Dinner:,,78.5,,,
,,,,,,Other:,,11.5,,,
,,,,,,Drinks:,,11.5,,,
,,,,,,Hotel to office:,,19.0,,,
,,,,,,Total residual:,,205.5,,,
SAMOA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
SAUDI ARABIA,,,,,,Currency:,,SAR (unless stated otherwise),,,
Al Khobar,,,,,,,,,,,
Over 5 hours:,,,,,114.0,Room rate:,,532.5,,,
Over 10 hours:,,,,,257.0,Breakfast:,,78.5,,,
24 hour rate:,,,,,374.5 + room rate,Lunch:,,99.5,,,
,,,,,,Dinner:,,129.0,,,
,,,,,,Other:,,11.5,,,
,,,,,,Drinks:,,28.5,,,
,,,,,,Hotel to office:,,27.5,,,
,,,,,,Total residual:,,374.5,,,
SAUDI ARABIA,,,,,,Currency:,,SAR (unless stated otherwise),,,
Jeddah,,,,,,,,,,,
Over 5 hours:,,,,,173.5,Room rate:,,639.0,,,
Over 10 hours:,,,,,475.0,Breakfast:,,105.0,,,
24 hour rate:,,,,,637.0 + room rate,Lunch:,,152.0,,,
,,,,,,Dinner:,,280.0,,,
,,,,,,Other:,,20.0,,,
,,,,,,Drinks:,,43.0,,,
,,,,,,Hotel to office:,,37.0,,,
,,,,,,Total residual:,,637.0,,,
,,,,,,,,,,,
SAUDI ARABIA                                                                                       Currency:         SAR (unless stated otherwise),,,,,,,,,,,
Riyadh,,,,,,,,,,,
Over 5 hours:                    135.5                                                              Room rate:                                              674.5,,,,,,,,,,,
Over 10 hours:                  344.5                                                              Breakfast:                                                106.5,,,,,,,,,,,
24 hour rate:                      484.5 + room rate                                           Lunch:                                                     118.0,,,,,,,,,,,
Dinner:                                                     192.0,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                       34.5,,,,,,,,,,,
Hotel to office:                                           33.5,,,,,,,,,,,
Total residual:                                          484.5,,,,,,,,,,,
,,,,,,,,,,,
SAUDI ARABIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
SENEGAL                                                                                                Currency:         XOF (unless stated otherwise),,,,,,,,,,,
Dakar,,,,,,,,,,,
"Over 5 hours:               12,200.5                                                              Room rate:                                         70,019.5",,,,,,,,,,,
"Over 10 hours:             32,888.5                                                              Breakfast:                                           11,670.0",,,,,,,,,,,
"24 hour rate:                 48,650.5 + room rate                                           Lunch:                                                10,609.0",,,,,,,,,,,
"Dinner:                                                19,096.5",,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
"Drinks:                                                  3,183.0",,,,,,,,,,,
"Hotel to office:                                      4,092.0",,,,,,,,,,,
"Total residual:                                     48,650.5",,,,,,,,,,,
,,,,,,,,,,,
SENEGAL,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
75% of Dakar rate plus Hotel to Office XOF 4092,,,,,,,,,,,
,,,,,,,,,,,
SERBIA                                                                                                    Currency:         RSD (unless stated otherwise),,,,,,,,,,,
Belgrade,,,,,,,,,,,
"Over 5 hours:                 2,883.5                                                              Room rate:                                      EUR 190.5",,,,,,,,,,,
"Over 10 hours:               7,530.5                                                              Breakfast:                  0 (included in room rate)",,,,,,,,,,,
"24 hour rate:                   8,090.5 + room rate                                           Lunch:                                                  2,575.5",,,,,,,,,,,
"Dinner:                                                  4,339.0",,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                     616.0,,,,,,,,,,,
Hotel to office:                                         560.0,,,,,,,,,,,
"Total residual:                                       8,090.5",,,,,,,,,,,
,,,,,,,,,,,
SERBIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
"SEYCHELLES
Victoria",,,,,,Currency:,,SCR (unless stated otherwise),,,
Over 5 hours:,,,371.0,,,Room rate:,,"3,734.0",,,
Over 10 hours:,,,869.0,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"1,052.5 + room rate",,,Lunch:,,321.5,,,
,,,,,,Dinner:,,448.5,,,
,,,,,,Other:,,63.5,,,
,,,,,,Drinks:,,99.0,,,
,,,,,,Hotel to office:,,120.0,,,
,,,,,,Total residual:,,"1,052.5",,,
SEYCHELLES,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
SIERRA LEONE,,,,,,Currency:,,SLL (unless stated otherwise),,,
Freetown,,,,,,,,,,,
Over 5 hours:,,,"140,147.5",,,Room rate:,,USD 145.00,,,
Over 10 hours:,,,"333,381.0",,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"375,694.0 + room rate",,,Lunch:,,"129,530.0",,,
,,,,,,Dinner:,,"182,616.5",,,
,,,,,,Other:,,"8,494.0",,,
,,,,,,Drinks:,,"21,234.5",,,
,,,,,,Hotel to office:,,"33,819.0",,,
,,,,,,Total residual:,,"375,694.0",,,
SIERRA LEONE,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
SINGAPORE,,,,,,Currency:,,SGD (unless stated otherwise),,,
Singapore,,,,,,,,,,,
Over 5 hours:,,,91.5,,,Room rate:,,318.0,,,
Over 10 hours:,,,206.5,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,218.0 + room rate,,,Lunch:,,79.0,,,
,,,,,,Dinner:,,102.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,25.0,,,
,,,,,,Hotel to office:,,11.5,,,
,,,,,,Total residual:,,218.0,,,
SINGAPORE,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
"SLOVAKIA
Bratislava",,,,,,Currency:,,EUR (unless stated otherwise),,,
Over 5 hours:,,,,,19.0,Room rate:,,110.5,,,
Over 10 hours:,,,,,48.0,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,53.5 + room rate,Lunch:,,16.0,,,
,,,,,,Dinner:,,26.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,5.5,,,
,,,,,,Hotel to office:,,5.5,,,
,,,,,,Total residual:,,53.5,,,
SLOVAKIA,,,,,,Currency:,,EUR (unless stated otherwise),,,
Kosice,,,,,,,,,,,
Over 5 hours:,,,,,16.5,Room rate:,,83.0,,,
Over 10 hours:,,,,,37.0,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,42.5 + room rate,Lunch:,,14.0,,,
,,,,,,Dinner:,,18.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,4.5,,,
,,,,,,Hotel to office:,,5.5,,,
,,,,,,Total residual:,,42.5,,,
SLOVENIA,,,,,,Currency:,,EUR (unless stated otherwise),,,
Ljubljana,,,,,,,,,,,
Over 5 hours:,,,,,21.5,Room rate:,,148.5,,,
Over 10 hours:,,,,,59.0,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,65.5 + room rate,Lunch:,,19.0,,,
,,,,,,Dinner:,,35.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,4.5,,,
,,,,,,Hotel to office:,,6.5,,,
,,,,,,Total residual:,,65.5,,,
SLOVENIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
SOLOMON ISLANDS,,,,,,Currency:,,SBD (unless stated otherwise),,,
Honiara,,,,,,,,,,,
Over 5 hours:,,,,,198.5,Room rate:,,"1,524.5",,,
Over 10 hours:,,,,,502.0,Breakfast:,,136.5,,,
24 hour rate:,,,,,709.0 + room rate,Lunch:,,179.5,,,
,,,,,,Dinner:,,285.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,37.5,,,
,,,,,,Hotel to office:,,70.5,,,
,,,,,,Total residual:,,709.0,,,
,,,,,,,,,,,
SOLOMON ISLANDS,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
SOUTH AFRICA,,,,,,Currency:,,ZAR (unless stated otherwise),,,
Cape Town,,,,,,,,,,,
Over 5 hours:,,,,,147.0,Room rate:,,"2,051.5",,,
Over 10 hours:,,,,,388.5,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,456.0 + room rate,Lunch:,,130.0,,,
,,,,,,Dinner:,,224.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,34.0,,,
,,,,,,Hotel to office:,,67.5,,,
,,,,,,Total residual:,,456.0,,,
SOUTH AFRICA,,,,,,Currency:,,ZAR (unless stated otherwise),,,
Pretoria,,,,,,,,,,,
Over 5 hours:,,,,,127.5,Room rate:,,"1,177.5",,,
Over 10 hours:,,,,,335.5,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,403.5 + room rate,Lunch:,,114.0,,,
,,,,,,Dinner:,,195.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,26.5,,,
,,,,,,Hotel to office:,,68.0,,,
,,,,,,Total residual:,,403.5,,,
SOUTH AFRICA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
As for Pretoria,,,,,,,,,,,
SOUTH SUDAN,,,,,,Currency:,,SSP (unless stated otherwise),,,
Juba,,,,,,,,,,,
Over 5 hours:,,,,,130.5,Room rate:,,USD 278.00,,,
Over 10 hours:,,,,,307.5,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,355.0 + room rate,Lunch:,,116.5,,,
,,,,,,Dinner:,,163.0,,,
,,,,,,Other:,,9.5,,,
,,,,,,Drinks:,,28.0,,,
,,,,,,Hotel to office:,,38.0,,,
,,,,,,Total residual:,,355.0,,,
,,,,,,,,,,,
"SPAIN
Barcelona",,,,,,,Currency:,EUR (unless stated otherwise),,,
Over 5 hours:,,,,,28.0,,Room rate:,176.0,,,
Over 10 hours:,,,,,76.0,,Breakfast:,20.0,,,
24 hour rate:,,,,,101.5 + room rate,,Lunch:,24.5,,,
,,,,,,,Dinner:,44.5,,,
,,,,,,,Other:,0,,,
,,,,,,,Drinks:,7.0,,,
,,,,,,,Hotel to office:,5.5,,,
,,,,,,,Total residual:,101.5,,,
SPAIN,,,,,,,Currency:,EUR (unless stated otherwise),,,
Madrid,,,,,,,,,,,
Over 5 hours:,,,,,32.0,,Room rate:,172.5,,,
Over 10 hours:,,,,,86.0,,Breakfast:,23.0,,,
24 hour rate:,,,,,114.5 + room rate,,Lunch:,29.5,,,
,,,,,,,Dinner:,51.5,,,
,,,,,,,Other:,0,,,
,,,,,,,Drinks:,5.0,,,
,,,,,,,Hotel to office:,5.5,,,
,,,,,,,Total residual:,114.5,,,
SPAIN,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
85% of Madrid rate plus,,,,,Hotel to Office EUR 5.5,,,,,,
SRI LANKA,,,,,,,Currency:,LKR (unless stated otherwise),,,
Colombo,,,,,,,,,,,
Over 5 hours:,,,,,"1,474.0",,Room rate:,USD 123.50,,,
Over 10 hours:,,,,,"3,444.0",,Breakfast:,0 (included in room rate),,,
24 hour rate:,,,,,"4,295.0 + room rate",,Lunch:,"1,271.5",,,
,,,,,,,Dinner:,"1,768.0",,,
,,,,,,,Other:,253.0,,,
,,,,,,,Drinks:,404.5,,,
,,,,,,,Hotel to office:,598.0,,,
,,,,,,,Total residual:,"4,295.0",,,
SRI LANKA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
ST HELENA,,,,,,,,,,,
St Helena,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
"ST KITTS AND NEVIS
Basseterre",,,,,,Currency:,,XCD (unless stated otherwise),,,
Over 5 hours:,,,,,94.0,Room rate:,,USD 179.00,,,
Over 10 hours:,,,,,187.0,Breakfast:,,41.0,,,
24 hour rate:,,,,,250.0 + room rate,Lunch:,,89.5,,,
,,,,,,Dinner:,,88.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,9.0,,,
,,,,,,Hotel to office:,,22.0,,,
,,,,,,Total residual:,,250.0,,,
ST LUCIA,,,,,,Currency:,,XCD (unless stated otherwise),,,
Castries,,,,,,,,,,,
Over 5 hours:,,,,,52.0,Room rate:,,357.0,,,
Over 10 hours:,,,,,154.0,Breakfast:,,37.0,,,
24 hour rate:,,,,,216.5 + room rate,Lunch:,,46.5,,,
,,,,,,Dinner:,,96.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,11.0,,,
,,,,,,Hotel to office:,,25.5,,,
,,,,,,Total residual:,,216.5,,,
ST LUCIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
ST VINCENT,,,,,,Currency:,,XCD (unless stated otherwise),,,
Kingstown,,,,,,,,,,,
Over 5 hours:,,,,,82.0,Room rate:,,328.5,,,
Over 10 hours:,,,,,209.5,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,231.0 + room rate,Lunch:,,75.5,,,
,,,,,,Dinner:,,121.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,13.0,,,
,,,,,,Hotel to office:,,21.5,,,
,,,,,,Total residual:,,231.0,,,
ST VINCENT,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
SUDAN                                                                                                     Currency:         SDG (unless stated otherwise),,,,,,,,,,,
Khartoum,,,,,,,,,,,
"Over 5 hours:                    207.5                                                              Room rate:                                           1,520.0",,,,,,,,,,,
Over 10 hours:                  570.0                                                              Breakfast:                  0 (included in room rate),,,,,,,,,,,
24 hour rate:                      656.0 + room rate                                           Lunch:                                                     185.0,,,,,,,,,,,
Dinner:                                                     340.5,,,,,,,,,,,
Other:                                                        33.5,,,,,,,,,,,
Drinks:                                                       44.5,,,,,,,,,,,
Hotel to office:                                           52.5,,,,,,,,,,,
Total residual:                                          656.0,,,,,,,,,,,
,,,,,,,,,,,
SUDAN,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
SURINAM                                                                                                 Currency:         USD (unless stated otherwise),,,,,,,,,,,
Paramaribo,,,,,,,,,,,
Over 5 hours:                      20.5                                                              Room rate:                                              137.5,,,,,,,,,,,
Over 10 hours:                    61.5                                                              Breakfast:                  0 (included in room rate),,,,,,,,,,,
24 hour rate:                        70.5 + room rate                                           Lunch:                                                       17.5,,,,,,,,,,,
Dinner:                                                       38.5,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                         5.5,,,,,,,,,,,
Hotel to office:                                             9.0,,,,,,,,,,,
Total residual:                                            70.5,,,,,,,,,,,
,,,,,,,,,,,
SURINAM,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
SWAZILAND,,,,,,,,,,,
Mbabane and Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
SWEDEN                                                                                                  Currency:         SEK (unless stated otherwise),,,,,,,,,,,
Stockholm,,,,,,,,,,,
"Over 5 hours:                    379.0                                                              Room rate:                                           1,939.5",,,,,,,,,,,
Over 10 hours:                  857.5                                                              Breakfast:                  0 (included in room rate),,,,,,,,,,,
24 hour rate:                      917.5 + room rate                                           Lunch:                                                     345.0,,,,,,,,,,,
Dinner:                                                     445.0,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                       67.5,,,,,,,,,,,
Hotel to office:                                           60.0,,,,,,,,,,,
Total residual:                                          917.5,,,,,,,,,,,
SWEDEN,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
SWITZERLAND,,,,,,Currency:,,CHF (unless stated otherwise),,,
Berne,,,,,,,,,,,
Over 5 hours:,,,,47.0,,Room rate:,,184.5,,,
Over 10 hours:,,,,109.5,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,118.0 + room rate,,Lunch:,,43.0,,,
,,,,,,Dinner:,,59.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,7.5,,,
,,,,,,Hotel to office:,,8.5,,,
,,,,,,Total residual:,,118.0,,,
SWITZERLAND,,,,,,Currency:,,CHF (unless stated otherwise),,,
Geneva,,,,,,,,,,,
Over 5 hours:,,,,44.5,,Room rate:,,207.5,,,
Over 10 hours:,,,,117.5,,Breakfast:,,28.0,,,
24 hour rate:,,,,155.5 + room rate,,Lunch:,,40.0,,,
,,,,,,Dinner:,,69.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,8.5,,,
,,,,,,Hotel to office:,,10.0,,,
,,,,,,Total residual:,,155.5,,,
SWITZERLAND,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
SYRIA,,,,,,,,,,,
Damascus and Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
TAIWAN                                                                                                   Currency:        TWD (unless stated otherwise),,,,,,,,,,,
Taipei,,,,,,,,,,,
"Over 5 hours:                 1,673.0                                                              Room rate:                                           6,126.0",,,,,,,,,,,
"Over 10 hours:               3,982.0                                                              Breakfast:                  0 (included in room rate)",,,,,,,,,,,
"24 hour rate:                   4,210.5 + room rate                                           Lunch:                                                  1,402.0",,,,,,,,,,,
"Dinner:                                                  2,038.0",,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                     542.0,,,,,,,,,,,
Hotel to office:                                         228.5,,,,,,,,,,,
"Total residual:                                       4,210.5",,,,,,,,,,,
TAIWAN,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
TAJIKISTAN,,,,,,Currency:,,TJS (unless stated otherwise),,,
Dushanbe,,,,,,,,,,,
Over 5 hours:,,,247.0,,,Room rate:,,USD 320.50,,,
Over 10 hours:,,,571.0,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,601.5 + room rate,,,Lunch:,,211.5,,,
,,,,,,Dinner:,,289.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,70.5,,,
,,,,,,Hotel to office:,,30.5,,,
,,,,,,Total residual:,,601.5,,,
TAJIKISTAN,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
TANZANIA,,,,,,Currency:,,TZS (unless stated otherwise),,,
Dar Es Salaam,,,,,,,,,,,
Over 5 hours:,,,"43,888.5",,,Room rate:,,USD 179.00,,,
Over 10 hours:,,,"114,696.5",,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"130,163.5 + room rate",,,Lunch:,,"40,951.5",,,
,,,,,,Dinner:,,"67,871.5",,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,"5,873.5",,,
,,,,,,Hotel to office:,,"15,467.0",,,
,,,,,,Total residual:,,"130,163.5",,,
TANZANIA,,,,,,Currency:,,TZS (unless stated otherwise),,,
Zanzibar,,,,,,,,,,,
Over 5 hours:,,,"35,078.5",,,Room rate:,,USD 111.50,,,
Over 10 hours:,,,"86,471.5",,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"104,040.5 + room rate",,,Lunch:,,"33,446.5",,,
,,,,,,Dinner:,,"49,761.5",,,
,,,,,,Other:,,"1,632.0",,,
,,,,,,Drinks:,,"3,263.5",,,
,,,,,,Hotel to office:,,"15,937.0",,,
,,,,,,Total residual:,,"104,040.5",,,
TANZANIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
50% of the Dar Es Salaam rate plus Hotel to Office TZS 15467,,,,,,,,,,,
"THAILAND
Bangkok",,,,,,Currency:,,THB (unless stated otherwise),,,
Over 5 hours:,,,,"1,048.0",,Room rate:,,"5,442.5",,,
Over 10 hours:,,,,"2,565.5",,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,"2,965.0 + room rate",,Lunch:,,884.5,,,
,,,,,,Dinner:,,"1,354.0",,,
,,,,,,Other:,,163.5,,,
,,,,,,Drinks:,,327.0,,,
,,,,,,Hotel to office:,,236.0,,,
,,,,,,Total residual:,,"2,965.0",,,
THAILAND,,,,,,Currency:,,THB (unless stated otherwise),,,
Elsewhere,,,,,,,,,,,
Over 5 hours:,,,,735.0,,Room rate:,,"2,023.0",,,
Over 10 hours:,,,,"1,647.0",,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,"2,019.5 + room rate",,Lunch:,,626.0,,,
,,,,,,Dinner:,,803.0,,,
,,,,,,Other:,,136.5,,,
,,,,,,Drinks:,,218.0,,,
,,,,,,Hotel to office:,,236.0,,,
,,,,,,Total residual:,,"2,019.5",,,
TRISTAN DA CUNHA,,,,,,,,,,,
Tristan da Cunha,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
TOGO,,,,,,,,,,,
Lome and Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
TONGA,,,,,,Currency:,,TOP (unless stated otherwise),,,
Nuku Alofa,,,,,,,,,,,
Over 5 hours:,,,,66.5,,Room rate:,,196.5,,,
Over 10 hours:,,,,172.5,,Breakfast:,,19.0,,,
24 hour rate:,,,,223.0 + room rate,,Lunch:,,61.0,,,
,,,,,,Dinner:,,100.5,,,
,,,,,,Other:,,12.5,,,
,,,,,,Drinks:,,11.0,,,
,,,,,,Hotel to office:,,19.0,,,
,,,,,,Total residual:,,223.0,,,
TONGA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
TRINIDAD AND TOBAGO                                                                       Currency:          TTD (unless stated otherwise),,,,,,,,,,,
Port of Spain,,,,,,,,,,,
Over 5 hours:                    346.0                                                              Room rate:                                      USD 281.5,,,,,,,,,,,
Over 10 hours:                  993.5                                                              Breakfast:                                                222.0,,,,,,,,,,,
"24 hour rate:                   1,284.5 + room rate                                           Lunch:                                                     310.5",,,,,,,,,,,
Dinner:                                                     612.0,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                       71.0,,,,,,,,,,,
Hotel to office:                                           69.0,,,,,,,,,,,
"Total residual:                                       1,284.5",,,,,,,,,,,
,,,,,,,,,,,
TRINIDAD AND TOBAGO                                                                       Currency:          TTD (unless stated otherwise),,,,,,,,,,,
Tobago,,,,,,,,,,,
"Over 5 hours:                    279.5                                                              Room rate:                                           1,304.0",,,,,,,,,,,
Over 10 hours:                  754.5                                                              Breakfast:                  0 (included in room rate),,,,,,,,,,,
24 hour rate:                      823.5 + room rate                                           Lunch:                                                     258.0,,,,,,,,,,,
Dinner:                                                     454.0,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                       42.5,,,,,,,,,,,
Hotel to office:                                           69.0,,,,,,,,,,,
Total residual:                                          823.5,,,,,,,,,,,
,,,,,,,,,,,
TUNISIA                                                                                                   Currency:         TND (unless stated otherwise),,,,,,,,,,,
Tunis,,,,,,,,,,,
Over 5 hours:                      45.0                                                              Room rate:                                              163.5,,,,,,,,,,,
Over 10 hours:                  105.5                                                              Breakfast:                                                  29.5,,,,,,,,,,,
24 hour rate:                      146.5 + room rate                                           Lunch:                                                       38.5,,,,,,,,,,,
Dinner:                                                       54.0,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                       13.0,,,,,,,,,,,
Hotel to office:                                           11.5,,,,,,,,,,,
Total residual:                                          146.5,,,,,,,,,,,
,,,,,,,,,,,
TUNISIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
TURKEY                                                                                                   Currency:         TRY (unless stated otherwise),,,,,,,,,,,
Ankara,,,,,,,,,,,
Over 5 hours:                      93.0                                                              Room rate:                                      EUR 160.0,,,,,,,,,,,
Over 10 hours:                  223.5                                                              Breakfast:                  0 (included in room rate),,,,,,,,,,,
24 hour rate:                      239.5 + room rate                                           Lunch:                                                       79.5,,,,,,,,,,,
Dinner:                                                     117.5,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                       26.5,,,,,,,,,,,
Hotel to office:                                           16.0,,,,,,,,,,,
Total residual:                                          239.5,,,,,,,,,,,
,,,,,,,,,,,
"TURKEY
Istanbul",,,,,,Currency:,,TRY (unless stated otherwise),,,
Over 5 hours:,,,74.0,,,Room rate:,,EUR 136.00,,,
Over 10 hours:,,,173.5,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,188.0 + room rate,,,Lunch:,,60.5,,,
,,,,,,Dinner:,,86.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,26.5,,,
,,,,,,Hotel to office:,,14.5,,,
,,,,,,Total residual:,,188.0,,,
TURKEY,,,,,,Currency:,,TRY (unless stated otherwise),,,
Izmir,,,,,,,,,,,
Over 5 hours:,,,75.0,,,Room rate:,,EUR 198.00,,,
Over 10 hours:,,,178.0,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,194.0 + room rate,,,Lunch:,,67.5,,,
,,,,,,Dinner:,,95.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,15.0,,,
,,,,,,Hotel to office:,,16.0,,,
,,,,,,Total residual:,,194.0,,,
TURKEY,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
75% of Ankara rate plus Hotel to Office TRY 16,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"TURKMENISTAN
Ashgabat",,,,,,Currency:,,TMT (unless stated otherwise),,,
Over 5 hours:,,,,45.0,,Room rate:,,USD 72.50,,,
Over 10 hours:,,,,117.5,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,143.0 + room rate,,Lunch:,,40.0,,,
,,,,,,Dinner:,,67.5,,,
,,,,,,Other:,,4.0,,,
,,,,,,Drinks:,,10.0,,,
,,,,,,Hotel to office:,,21.5,,,
,,,,,,Total residual:,,143.0,,,
TURKMENISTAN,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
TURKS & CAICOS ISLANDS                                                                  Currency:         USD (unless stated otherwise),,,,,,,,,,,
Grand Turk,,,,,,,,,,,
Over 5 hours:                      27.5                                                              Room rate:                                              166.5,,,,,,,,,,,
Over 10 hours:                    74.5                                                              Breakfast:                                                  13.0,,,,,,,,,,,
24 hour rate:                      101.0 + room rate                                           Lunch:                                                       25.5,,,,,,,,,,,
Dinner:                                                       45.0,,,,,,,,,,,
Other:                                                          4.5,,,,,,,,,,,
Drinks:                                                         4.0,,,,,,,,,,,
Hotel to office:                                             9.0,,,,,,,,,,,
Total residual:                                          101.0,,,,,,,,,,,
,,,,,,,,,,,
TURKS & CAICOS ISLANDS                                                                  Currency:         USD (unless stated otherwise),,,,,,,,,,,
Providenciales,,,,,,,,,,,
Over 5 hours:                      35.5                                                              Room rate:                                              206.0,,,,,,,,,,,
Over 10 hours:                    87.0                                                              Breakfast:                                                  20.0,,,,,,,,,,,
24 hour rate:                      121.5 + room rate                                           Lunch:                                                       30.5,,,,,,,,,,,
